384|포근하게 싼 보자기|包의 바깥 勹가 안쪽을 감싼다. 속을 포옥 싸는 쌀 포!|包裝(포장): 싸서(包) 꾸밈(裝).|包容(포용): 감싸(包) 받아들임(容).|a neatly wrapped golden cloth bundle with a large knot
385|해진 천|敝의 가운데 잔획을 천에 생긴 구멍으로 상상하자. 오래 써 닳아 해질 폐!|疲敝(피폐): 지치고(疲) 쇠약해짐(敝).|敝衣(폐의): 해진(敝) 옷(衣), 문어 표현.|a worn blue fabric swatch with clearly frayed edges
386|양쪽에서 당기는 끈|爭의 위아래를 서로 당기는 손으로 연결하자. 내 것이라며 다툴 쟁!|競爭(경쟁): 겨루고(競) 다툼(爭).|論爭(논쟁): 논의하며(論) 다툼(爭).|two hands pulling opposite ends of one red rope
387|깊은 함정|臽의 아래 臼를 푹 팬 구덩이로 보자. 발을 헛디딜 듯 깊은 함정 함!|陷沒(함몰): 陷 오른쪽 臽를 찾는다. 움푹 꺼져 빠짐.|陷穽(함정): 陷의 臽를 찾는다. 빠뜨리기 위한 구덩이.|a deep square empty pit cut into a small earthy base
388|빠져나온 사람|免 아래 굽은 획을 묶인 곳에서 쏙 빠진 다리로 보자. 벗어날 면!|免除(면제): 의무 등을 벗겨(免) 없앰(除).|免許(면허): 특정 행위를 할 수 있도록 제한을 풀어 허락함.|a relieved person stepping out of a loose open loop
389|가득 찬 곡식 창고|倉의 지붕 아래 여러 칸에 곡식이 쌓인다고 상상하자. 물건을 두는 곳집 창!|倉庫(창고): 물건을 넣어 두는 곳집(倉庫).|穀倉(곡창): 곡식(穀)을 저장하는 창고(倉).|a miniature wooden granary filled with golden grain
390|엇갈려 쌓은 나무|冓의 가로세로 획을 서로 맞물린 나무틀로 보자. 튼튼하게 쌓을 구!|構造(구조): 構 오른쪽 冓를 찾는다. 짜서 만든 체계.|購入(구입): 購 오른쪽 冓를 찾는다. 사서 들임, 소리 구를 연결한다.|a sturdy stack of interlocking golden wooden beams
391|넉넉한 밥그릇|盧 아래 皿을 그릇으로 잡자. 원문의 밥그릇 로는 그릇 그림으로 연결하되 파생 글자의 뜻은 따로 익힌다.|爐火(노화): 爐 오른쪽 盧를 찾는다. 화로의 불. 老化와 구별.|蘆葦(노위): 蘆 안의 盧를 찾는다. 갈대를 이르는 말.|a large dark ceramic rice bowl with a broad round rim
392|반쪽 나무판|爿을 다시 보자. 긴 나무를 반으로 쪼개 세운 조각이다. 앞의 조각 널 장과 같은 글자!|牀具(상구): 牀의 爿을 찾는다. 침대와 잠자리 기구, 문어.|牆壁(장벽): 牆의 爿을 찾는다. 담과 벽.|a single tall half plank with exposed golden wood grain
393|부채처럼 펼친 빗자루|帚의 윗부분은 손잡이, 아래 巾은 펼쳐진 빗자루 끝으로 상상하자. 빗자루 추!|掃除(소제): 掃 오른쪽 帚를 찾는다. 쓸어 치움.|敝帚千金(폐추천금): 낡은(敝) 빗자루(帚)도 자기 것이면 귀하게 여김을 비유한다.|a huge straw broom with a broad fan shaped bristle head
394|가리키는 그 자리|攸의 사람과 오른쪽 손을 연결해 손이 가리키는 자리로 기억하자. 바 유의 바는 곳·것을 뜻한다.|攸關(유관): 관계되는 바(攸關), 문어 표현.|悠久(유구): 悠 위 攸를 찾는다. 아주 오래고 김.|a person clearly pointing toward one small blue spot
395|어찌 된 일일까|曷의 복잡한 안쪽을 보며 어찌 된 모양인지 고개를 기울여 보자. 어찌 갈!|曷故(갈고): 무슨(曷) 까닭(故)인가, 고전 문장 표현.|渴症(갈증): 渴 오른쪽 曷을 찾는다. 목이 마른 증상, 소리 갈을 연결한다.|a puzzled face with raised eyebrows and an open questioning palm
396|그것을 가리키는 손|其의 아래 벌어진 두 획을 받치는 손으로 상상하자. 이미 말한 바로 그, 그 기!|其間(기간): 그(其) 사이(間). 기간을 뜻하는 期間과 표기를 구별.|其他(기타): 그(其) 밖의 다른(他) 것.|a hand pointing calmly at a distant blue object
397|바로 이것|也의 길게 휜 끝을 가까운 것을 콕 짚는 손가락으로 연결하자. 원문 이것 이와 문장 끝 야를 구별한다.|也(야): 한문 문장 끝에서 단정하는 어조사로 쓰이는 대표 독음.|他人(타인): 他 오른쪽 也를 찾는다. 다른 사람, 구성 예시다.|a finger pointing directly at one object immediately in front
398|아주 작은 낌새|幾의 가는 실 같은 위쪽을 미세하게 움직이는 신호로 보자. 무슨 일이 생길 기미 기!|幾微(기미): 아주 작은(微) 낌새(幾).|幾何(기하): 얼마(幾)인가(何), 수학 분야 이름으로도 쓰인다.|a tiny golden spark just appearing at the tip of a thread
399|이미 끝난 접시|旣의 왼쪽을 비운 접시, 오른쪽을 돌아선 사람으로 상상하자. 벌써 끝난 이미 기!|旣存(기존): 이미(旣) 존재함(存).|旣成(기성): 이미(旣) 이루어짐(成).|a spotless empty plate after a meal with a satisfied expression motif
400|되돌리는 손|反의 아래 又가 방향을 뒤집는 손이라고 상상하자. 원래 쪽으로 돌이킬 반!|反對(반대): 맞선(對) 쪽으로 돌림(反), 찬성하지 않음.|反省(반성): 자신을 되돌아(反) 살핌(省).|a hand turning a broad red arrow back in the opposite direction
401|돌아오는 발걸음|复 아래 발 모양을 다시 돌아오는 걸음으로 보자. 復의 오른쪽에도 있는 돌아올 복!|復歸(복귀): 復 안의 复를 찾는다. 본래 자리로 돌아감.|反復(반복): 復의 复를 찾는다. 돌이켜 되풀이함.|a traveler coming back along a curved blue path
402|홀로 선 한 개|單의 복잡한 모양에도 정답은 하나다. 여러 개 사이에서 홀로 남은 하나, 홑 단!|單獨(단독): 하나(單)로 홀로(獨) 있음.|單純(단순): 복잡하지 않고 하나로 간단함.|one solitary golden sphere centered in empty white space
403|손 내밀어 사귀기|交 아래의 교차하는 획을 서로 만나는 팔로 연결하자. 관계를 맺어 사귈 교!|交友(교우): 벗(友)을 사귐(交).|交流(교류): 서로 오가며(流) 사귐(交).|two friendly people meeting in a warm handshake
404|단단한 약속 매듭|契의 아래 大를 두 사람이 크게 합의한 모습으로 상상하자. 약속을 맺을 계!|契約(계약): 약속(約)을 맺음(契).|契機(계기): 일이 이어지게 하는 연결(契)의 기회(機).|a strong golden knot tying two ribbon ends securely
405|포개진 천|婁의 층층이 겹친 윗부분을 포갠 천으로 보자. 겹겹이 포갤 루!|樓閣(누각): 樓 오른쪽 婁를 찾는다. 층이 있는 높은 건물.|數量(수량): 數 왼쪽 婁를 찾는다. 개수와 양, 독음 수는 따로 익힌다.|a tall neat stack of folded purple cloth layers
406|말을 전하는 구름|云의 위 두 획을 떠다니는 말소리, 아래를 입에서 나온 숨으로 상상하자. 이를 운!|云云(운운): 이렇게 저렇게 말함(云), 뒤의 내용을 줄여 이르는 말.|人云亦云(인운역운): 남이 말하면 자신도 따라 말함, 주견 없이 동조함.|a soft white cloud shaped like a speaking breath curl
407|품 안의 추억|褱의 바깥 衣 계열 모양을 품으로 보자. 소중한 추억을 가슴에 품어 그리워할 회!|懷念(회념): 懷 오른쪽 褱를 찾는다. 마음에 두고 그리워함.|懷抱(회포): 懷의 褱를 찾는다. 마음속에 품은 생각.|a person holding a cherished portrait close to their heart
408|옛 신분의 사람|奴는 옛 사회의 종이라는 신분을 가리킨다. 女와 又를 형태 단서로만 보고 성별의 가치 판단과 연결하지 않는다.|奴婢(노비): 옛 신분제의 종(奴婢).|奴隷(노예): 자유를 빼앗기고 지배받던 사람. 역사 용어로 익힌다.|a dignified historical worker in plain brown clothes
409|아래로 낮춘 자리|卑의 아래로 길게 내려가는 획을 낮은 자리로 연결하자. 사람의 가치를 낮추는 뜻으로 일반화하지 않는다.|卑下(비하): 낮게(卑) 내려(下) 평가함.|卑屈(비굴): 기개 없이 낮추고(卑) 굽힘(屈).|a very low blue pedestal close to the ground
410|줄지어 벌인 막대|列 오른쪽 刂를 줄을 딱 맞추는 기준으로 보자. 하나씩 벌여 세울 렬!|列車(열차): 줄지어(列) 이어진 차량(車).|陳列(진열): 늘어놓고(陳) 벌여 세움(列).|a precise orderly row of golden upright rods
411|가볍게 가는 발|夋 아래 발 모양을 발걸음으로 연결하자. 준준 앞으로 가는 갈 준!|俊秀(준수): 俊 오른쪽 夋을 찾는다. 재주·모습이 뛰어남.|竣工(준공): 竣 오른쪽 夋을 찾는다. 공사를 마침, 소리 준을 연결한다.|a lively person stepping lightly forward in blue shoes
412|멀어지는 발걸음|去 아래 厶가 몸에서 떨어져 멀어진다고 상상하자. 지금 자리에서 떠나갈 거!|過去(과거): 지나(過) 가 버린(去) 때.|除去(제거): 덜어(除) 없애 버림(去).|a traveler walking away leaving clear receding footprints
413|내가 건네는 손|予의 굽은 끝을 내 쪽에서 건네는 손으로 상상하자. 나 여와 줄 여를 한 장면에 묶는다.|予奪(여탈): 주고(予) 빼앗음(奪). 권한의 행사에 쓰이는 문어 표현.|生殺予奪(생살여탈): 살리고 죽이고 주고 빼앗는 권한이라는 고전 표현. 予는 주다라는 뜻이다.|a person extending their own hand to give a golden token
414|나를 가리키는 손|余의 人 같은 윗부분을 내 머리로 보자. 가슴을 가리키며 바로 나, 나 여!|余等(여등): 나(余)와 같은 사람들(等), 우리를 뜻하는 문어 표현.|余輩(여배): 나(余)와 나의 무리(輩), 우리라는 문어 표현.|a friendly person pointing at their own chest with both thumbs
415|멀리 부르는 입|召는 刀 아래 口. 입에서 똑 떨어지는 목소리가 멀리 닿는다고 상상하자. 부를 소!|召集(소집): 불러(召) 모음(集).|召喚(소환): 불러서(召喚) 오게 함.|a person cupping hands around their mouth to call out
416|또렷하게 알리는 말|告 아래 口에서 위로 소식이 전해진다고 상상하자. 분명하게 고할 고!|報告(보고): 소식을 전해(報) 알림(告).|廣告(광고): 널리(廣) 알림(告).|a confident announcer speaking with clear broad sound waves
417|아래로 드리운 가지|垂의 여러 가로획을 아래로 축 처진 가지로 연결하자. 밑으로 드리울 수!|垂直(수직): 늘어뜨린(垂) 줄처럼 곧음(直).|懸垂(현수): 매달려(懸) 아래로 늘어짐(垂), 운동 이름.|long willow branches drooping gracefully downward
418|북쪽 검푸른 표지|壬은 아홉째 천간 임. 전통 배속의 북쪽·물 이미지를 검푸른 표지로 연결한다. 줄기 정과 구별!|壬辰(임진): 천간 壬과 지지 辰으로 이루어진 육십갑자 이름.|壬申(임신): 천간 壬과 지지 申의 결합. 아이를 배는 妊娠과 구별.|a deep blue compass marker pointing upward toward north
419|안에 있는 원인|因은 囗 안에 大. 큰 결과의 씨앗이 안에 있다고 상상하자. 무엇 때문에 인할 인!|原因(원인): 근본(原)이 되는 까닭(因).|因果(인과): 원인(因)과 결과(果).|a large transparent sphere containing a bright central seed
420|맡은 일을 살피는 사람|司의 테두리 안 口를 지시를 듣고 처리하는 자리로 보자. 담당하여 맡을 사!|司會(사회): 모임(會)의 진행을 맡음(司).|司令(사령): 명령(令)을 맡아 지휘함(司).|an attentive coordinator managing a neat blue work board
421|서로 바꿔 선 사람|代의 亻를 다른 사람 대신 들어온 사람으로 보자. 자리를 바꾸어 대신할 대!|代理(대리): 대신하여(代) 처리함(理).|交代(교대): 서로 바꾸어(交) 대신함(代).|two friendly figures exchanging their places with curved arrows
422|끝까지 닿는 손|及의 길게 뻗은 획을 손끝으로 보자. 멀리 있는 곳까지 손이 미칠 급!|普及(보급): 널리(普) 미침(及).|言及(언급): 말(言)이 어떤 일에 미침(及), 그 일을 말함.|a long outstretched arm whose fingertip just reaches a gold dot
423|말을 이어 전함|詹 아래 言을 찾아 입에서 말이 이어진다고 연결하자. 여기서 이를 첨은 말한다는 뜻이다.|詹詹(첨첨): 말을 많이 하는 모양을 이르는 고전 표현.|瞻望(첨망): 瞻 오른쪽 詹을 찾는다. 바라봄, 소리 첨을 연결한다.|a lively storyteller speaking with flowing golden sound curls
424|친근한 아저씨|叔 오른쪽 又를 반갑게 내미는 손으로 상상하자. 아버지의 형제, 아재비 숙!|叔父(숙부): 아버지의 아우, 작은아버지.|叔母(숙모): 숙부의 아내를 이르는 친족어.|a friendly middle aged uncle waving warmly
425|반드시 찍는 표시|必의 획이 心을 단단히 꿰뚫는다고 상상하자. 마음먹으면 반드시 필!|必須(필수): 반드시(必) 있어야 함(須).|必要(필요): 반드시(必) 요구됨(要).|a bold golden check mark firmly stamped into a blue seal
426|팔랑이는 쪽지|票의 아래 示를 보여 주는 표지로 보자. 손에 들고 보여 주는 쪽지 표!|投票(투표): 표(票)를 던져(投) 의사를 표시함.|票決(표결): 표(票)로 결정함(決).|a single crisp cream ticket fluttering with a red seal
427|돋보는 어르신|叟의 통용 훈은 늙은이 수. 물건을 찾는 어르신으로 원문 연상을 살리고, 찾다는 搜에서 확인한다.|老叟(노수): 나이 든(老) 노인(叟), 문어 표현.|搜索(수색): 搜 안의 叟를 찾는다. 이리저리 뒤져 찾음.|a wise elderly person carefully searching with a magnifying glass
428|아래에서 도와주는 팔|襄 아래의 옷자락을 위로 밀어 돕는 손으로 상상하자. 일을 이루도록 도울 양!|襄助(양조): 도와(襄) 줌(助), 문어. 술 빚는 釀造와 구별.|襄贊(양찬): 일을 도와(襄) 이룸(贊), 문어 표현.|a helpful pair of hands lifting a heavy golden block
429|힘껏 당기는 손|爰의 위 爫와 아래 又를 양쪽 손으로 보자. 위아래 손이 끈을 당길 원!|救援(구원): 援 오른쪽 爰를 찾는다. 구해 도와줌.|應援(응원): 援의 爰를 찾는다. 힘을 보태 격려함.|two hands pulling a thick golden rope inward
430|기뻐 웃는 입|台의 아래 口를 활짝 웃는 입으로 연결하자. 기쁠 이와 별개의 독음 대를 함께 구별한다.|怡悅(이열): 怡 오른쪽 台를 찾는다. 마음이 기쁘고 즐거움.|怡然(이연): 怡의 台를 찾는다. 기쁘고 편안한 모양.|a delighted face with a broad relaxed smile
431|환하게 웃는 사람|兌의 위 두 획을 웃는 눈, 가운데 口를 웃는 입으로 보자. 기쁠 태!|兌換(태환): 바꾸어(換) 줌(兌), 지폐를 금 등으로 교환하는 일.|悅樂(열락): 悅 오른쪽 兌 계열 모양을 찾는다. 기뻐하고 즐거워함.|an exuberant smiling face with crescent shaped happy eyes
432|마음이 바쁜 사람|悤 아래 心이 쉴 새 없이 뛴다고 상상하자. 생각과 발걸음이 바쁜 바쁠 총!|悤忙(총망): 매우 바쁨(悤忙), 문어 표현.|聰明(총명): 聰 오른쪽 悤를 찾는다. 듣고 이해하는 힘이 밝음.|a busy fully clothed person hurrying with lively motion streaks
433|잘 익은 술|酋의 酉 위에 향기가 올라오는 두 획을 보자. 술이 익어 향이 피어나는 술익을 추!|酋長(추장): 무리의 우두머리(長), 酋는 우두머리라는 뜻으로 쓰인다.|尊敬(존경): 尊 위에 酋가 있다. 높여 공경함, 구성 예시.|a sealed amber wine jar emitting two fragrant golden curls
434|작은 국자 잔|勺의 바깥 굽은 선은 국자, 안 점은 담긴 한 방울로 보자. 한 잔 분량의 잔 작!|酌酒(작주): 酌 안의 勺을 찾는다. 술(酒)을 따름(酌), 문어 표현.|酌量(작량): 酌 오른쪽 勺을 찾는다. 사정을 헤아림, 소리 작을 연결한다.|a small golden ladle cup holding one clear droplet
435|손에서 건네기|付의 亻 옆 寸을 물건을 건네는 손으로 연결하자. 상대에게 줄 부!|交付(교부): 건네어(交) 줌(付).|付與(부여): 맡기거나 더해(付) 줌(與).|one open hand giving a small blue parcel to another
436|꽉 찬 항아리|畐의 위 좁은 입과 아래 큰 몸통을 보자. 속이 빈틈없이 가득 찰 복!|幸福(행복): 福 오른쪽 畐을 찾는다. 복되고 만족스러운 상태.|富裕(부유): 富 안의 畐을 찾는다. 재물이 넉넉함, 음 부를 비교한다.|a broad golden jar filled completely to its brim
437|고개 끄덕여 대답하는 사람|兪를 보고 네 하고 고개를 끄덕이는 모습을 떠올리자. 기본 훈은 대답할 유. 통나무배는 옛 자형 설명과 연결한 원문 연상이다.|愉快(유쾌): 愉 오른쪽 兪를 찾는다. 즐겁고 상쾌함.|兪氏(유씨): 兪를 성으로 쓰는 가문. 음 유를 확인한다.|a cheerful person clearly nodding yes in reply with a raised open hand
438|모두에 통하는 테두리|凡의 几 안 점 하나를 어느 경우에나 들어가는 공통점으로 상상하자. 대체로 모두, 무릇 범!|凡人(범인): 두루 볼 수 있는 보통 사람(人). 범죄자 犯人과 구별.|平凡(평범): 특별히 두드러지지 않고 일반적임.|a simple blue circular frame enclosing one universal golden dot
439|시작점에서 난 줄기|由의 가운데 획이 네모에서 위로 나온다. 이곳에서 비롯되었다, 말미암을 유!|理由(이유): 이치(理)상 말미암은 까닭(由).|由來(유래): 비롯되어(由) 옴(來).|a golden path emerging from one clear central starting point
440|따뜻한 선의|良의 첫 점을 따뜻한 마음 한 방울로 상상하자. 선하고 좋은 어질 량!|善良(선량): 착하고(善) 어짊(良).|優良(우량): 뛰어나고(優) 좋음(良).|a kind person offering a warm open hand
441|어떤 일을 하는 사람|者의 아래 日을 그 일을 하는 사람의 이름표로 상상하자. 배우는 사람은 학자, 사람 자!|學者(학자): 배우고 연구하는(學) 사람(者).|讀者(독자): 읽는(讀) 사람(者).|a thoughtful fully clothed person holding a clear blank name badge
442|똑바로 선 사람|立 위는 머리, 가운데는 몸, 아래 긴 획은 땅으로 보자. 땅 위에 똑바로 설 립!|獨立(독립): 홀로(獨) 섬(立).|建立(건립): 세워(建) 일으킴(立).|a confident person standing perfectly upright on a flat base
443|밭 사이 경계|畺의 田 둘과 가로 경계선을 보자. 이 밭과 저 밭을 나누는 지경 강!|疆土(강토): 疆 안의 畺를 찾는다. 경계(疆) 안의 땅(土), 영토.|新疆(신강): 疆의 畺를 찾는다. 중국 지명에서 음 강을 확인한다.|two square green fields divided by thick clear golden boundaries
444|질척한 진흙|堇의 아래 土를 진흙 바닥으로 상상하자. 발이 쑥 들어갈 듯한 진흙 근!|勤勉(근면): 勤 왼쪽 堇을 찾는다. 부지런히 힘씀.|謹愼(근신): 謹 오른쪽 堇을 찾는다. 말과 행동을 조심함, 소리 근을 연결한다.|a thick glossy brown clay mound with deep soft impressions
445|곧게 든 옥홀|圭의 土 둘을 층진 옥판으로 보자. 옛 의례에서 손에 든 홀, 홀 규!|圭角(규각): 옥홀(圭)의 모서리(角), 두드러진 성격의 비유.|圭表(규표): 해의 그림자로 시간을 재던 기구. 圭의 옥판·기준판 이미지를 연결한다.|a long flat ceremonial jade tablet held upright
446|돌돌 말린 꼬리|巴 아래 굽은 끝을 동물의 말린 꼬리로 상상하자. 꼬리 파!|尾巴(미파): 꼬리를 가리키는 한문 표현. 현대 한국어에서는 드물다.|把握(파악): 把 오른쪽 巴를 찾는다. 붙잡아 앎, 소리 파를 연결한다.|a thick golden animal tail curled into a tight spiral
447|오래된 석판|古는 十 아래 口. 오래전부터 입에서 입으로 전해 온 이야기로 연결하자. 예 고!|古代(고대): 옛(古) 시대(代).|古典(고전): 옛(古) 전범이 되는 책·작품(典).|an ancient weathered stone tablet with rounded worn edges
448|빛바랜 옛날|昔 아래 日을 옛날의 해로 보자. 지나간 날이 겹겹이 쌓인 옛 석!|昔日(석일): 옛(昔) 날(日).|今昔(금석): 지금(今)과 옛날(昔). 금과 돌 金石과 구별.|a warm faded sepia sun disk with antique texture
449|바로 지금의 시계|今의 위 덮개 아래 현재 한순간이 담겼다고 상상하자. 이미 지난 昔과 달리 이제 금!|今日(금일): 지금(今)의 날(日), 오늘.|只今(지금): 바로 이 순간. 今이 현재를 나타낸다.|a vivid golden clock focused on the present instant without numerals
450|열흘을 묶은 달력|旬의 勹 안에 日이 있다. 날들을 열흘씩 묶어 감싼다고 연결하자. 열흘 순!|上旬(상순): 한 달의 앞(上) 열흘(旬).|中旬(중순): 한 달 가운데(中) 열흘(旬).|a compact calendar strip with exactly ten golden day cells
451|한가운데 관통선|中은 口의 중심을 丨가 관통한다. 어느 쪽에도 치우치지 않은 가운데 중!|中心(중심): 한가운데(中)의 핵심(心).|中間(중간): 가운데(中)의 사이(間).|a straight golden rod passing exactly through a blue square center
452|정중앙의 사람|央 가운데 大 같은 사람이 가운데 자리를 차지한다고 상상하자. 중앙의 앙!|中央(중앙): 가운데 중(中)과 가운데 앙(央).|央求(앙구): 간절히 구함(求), 央의 청하다는 뜻을 쓰는 문어.|one golden person standing precisely at the center of a round platform
453|양옆에 꼭 낀 사람|夾은 大 양옆에 작은 人이 붙은 모양. 가운데 사람이 양쪽 사이에 꼭 끼었다, 낄 협!|挾攻(협공): 挾 안의 夾를 찾는다. 양쪽에서 공격함.|夾雜(협잡): 서로 섞여(雜) 끼어듦(夾), 일상에서는 속임수의 뜻도 쓴다.|a smiling central figure squeezed gently between two large soft blue cushions
